match_id,season,date,venue,player,runs,balls_faced,fours,sixes,dismissal_type,was_dismissed,strike_rate,balls_bowled,runs_conceded,wickets,overs_bowled,economy,maiden_overs,team,opponent,catches,stumpings,runouts,fantasy_points,runs_form_5,strike_rate_form_5,wickets_form_5,economy_form_5,fantasy_points_form_5,runs_career_avg,wickets_career_avg,fantasy_points_career_avg,fantasy_points_venue_avg,fantasy_points_vs_opponent_avg
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Hetmyer,32.0,13.0,2.0,3.0,bowled,True,246.15384615384616,0.0,0.0,0.0,0.0,0.0,0.0,RR,SRH,2.0,0.0,0.0,60.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Jaiswal,20.0,14.0,2.0,1.0,caught,True,142.85714285714286,0.0,0.0,0.0,0.0,0.0,0.0,RR,SRH,0.0,0.0,0.0,24.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Markram,57.0,41.0,5.0,2.0,,False,139.02439024390245,0.0,0.0,0.0,0.0,0.0,0.0,SRH,RR,1.0,0.0,0.0,82.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Padikkal,41.0,29.0,4.0,2.0,bowled,True,141.3793103448276,0.0,0.0,0.0,0.0,0.0,0.0,RR,SRH,1.0,0.0,0.0,61.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Pooran,0.0,9.0,0.0,0.0,lbw,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRH,RR,2.0,0.0,0.0,14.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Prasidh,0.0,0.0,0.0,0.0,,False,0.0,24.0,16.0,2.0,4.0,4.0,1.0,RR,SRH,0.0,0.0,0.0,62.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Riyan Parag,12.0,9.0,2.0,0.0,caught,True,133.33333333333334,6.0,14.0,0.0,1.0,14.0,0.0,RR,SRH,1.0,0.0,0.0,22.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Samson,55.0,27.0,3.0,5.0,caught,True,203.7037037037037,0.0,0.0,0.0,0.0,0.0,0.0,RR,SRH,1.0,0.0,0.0,84.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Shepherd,24.0,18.0,0.0,2.0,bowled,True,133.33333333333334,24.0,33.0,1.0,4.0,8.25,0.0,SRH,RR,0.0,0.0,0.0,53.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",T Natarajan,0.0,0.0,0.0,0.0,,False,0.0,24.0,43.0,2.0,4.0,10.75,0.0,SRH,RR,0.0,0.0,0.0,50.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Tripathi,0.0,3.0,0.0,0.0,caught,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SRH,RR,0.0,0.0,0.0,-2.0,,,,,,,,,,
202205,2022,2022-03-29,"Maharashtra Cricket Association Stadium, Pune",Umran Malik,0.0,0.0,0.0,0.0,,False,0.0,24.0,39.0,2.0,4.0,9.75,0.0,SRH,RR,0.0,0.0,0.0,50.0,,,,,,,,,,
